France, Total Population, Exposure to risk (period 1x1)     Last modified: 17-Jul-2007, MPv5 (May07)

   Year      Age       Female          Male         Total
   1938       24       315710.57    316736.86    632447.43 
   1938       25       317856.54    320773.47    638630.02 
   1938       26       310366.59    311580.09    621946.68 
   1938       27       314160.94    312293.58    626454.52 
   1938       28       323984.91    323704.37    647689.28 
   1938       29       324018.85    327545.18    651564.02 
   1938       30       324844.25    329519.13    654363.38 
   1938       31       325570.57    331430.88    657001.45 
   1938       32       326763.09    334049.17    660812.25 
   1938       33       325967.61    332315.08    658282.69 
   1938       34       326581.01    332354.44    658935.45 
   1938       35       329798.96    337404.65    667203.61 
   1938       36       332085.41    339678.86    671764.28 
   1938       37       330070.36    335201.87    665272.23 
   1938       38       323540.13    324691.45    648231.58 
   1938       39       316011.32    307121.20    623132.52 
   1938       40       314184.45    292906.72    607091.17 
   1938       41       317582.54    282990.85    600573.39 
   1938       42       308442.41    256079.31    564521.72 
   1938       43       296050.72    232441.04    528491.76 
   1938       44       295919.95    231278.56    527198.52 
   1938       45       289653.00    225456.35    515109.35 
   1938       46       281785.39    222448.62    504234.01 
   1938       47       279637.12    223297.10    502934.22 
   1938       48       278581.71    221309.69    499891.40 
   1938       49       277515.41    220567.90    498083.31 
   1938       50       274643.67    219038.54    493682.21 
   1938       51       270633.57    218429.08    489062.64 
   1938       52       269694.88    217738.20    487433.08 
   1938       53       266755.35    213538.73    480294.09 
   1938       54       258704.79    207358.84    466063.63 
   1938       55       255667.25    204201.09    459868.34 
   1938       56       252107.45    202402.86    454510.32 
   1938       57       248256.32    198618.89    446875.21 
   1938       58       244224.05    198540.94    442764.99 
   1938       59       238811.85    199215.01    438026.86 
   1938       60       234985.09    197175.13    432160.22 
   1938       61       234144.52    198156.92    432301.44 
   1938       62       232376.63    194882.55    427259.18 
   1938       63       221357.74    186192.79    407550.53 
   1938       64       209545.27    176493.94    386039.22 
   1938       65       204485.04    171033.45    375518.49 
   1938       66       185753.95    153233.56    338987.52 
   1938       67       177663.48    140172.19    317835.67 
   1938       68       177036.79    139317.95    316354.74 
   1938       69       161692.82    127980.89    289673.71 
